tok_id	token	left_score	right_score	pred_side	rule_hits
22662	sheey	9.0	0.0	left	1
22663	yqopchy	0.0	10.0	right	1
22664	airal	0.0	0.0	unknown	0
22665	sheey	9.0	0.0	left	1
22666	fchdy	0.0	0.0	unknown	0
22667	qopchdy	0.0	34.0	right	1
22668	raiis	0.0	0.0	unknown	0
22669	oky	0.75	77.0	right	1
22670	chdedy	51.0	0.0	left	1
22671	qodeedy	3.0	0.0	left	1
22672	qokedy	45.75	0.0	left	1
22673	pchsed	0.0	2.0	right	1
22674	sheefy	9.0	0.0	left	1
22675	opchey	9.4	13.0	right	1
22676	qoteedy	3.0	0.0	left	1
22677	qoeey	31.0	0.0	left	1
22678	qokeedy	48.75	0.0	left	1
22679	laiiin	0.0	0.0	unknown	0
22680	odeaiin	0.0	5.0	right	1
22681	aiir	0.0	0.0	unknown	0
22682	opair	0.0	8.0	right	1
22683	kechedy	14.4	24.0	right	1
22684	oees	5.0	5.0	tie	1
22685	olkeedy	6.0	5.0	left	1
22686	qockhy	0.0	0.0	unknown	0
22687	raiin	0.0	0.0	unknown	0
22688	chol	51.0	0.0	left	1
22689	okair	0.75	77.0	right	1
22690	oteedy	3.0	5.0	right	1
22691	qopchedy	9.4	34.0	right	1
22692	odaiin	0.0	5.0	right	1
22693	ypchedy	9.4	2.0	left	1
22694	ykam	43.2	3.6	left	1
22695	kodeey	5.0	24.0	right	1
22696	lchl	0.0	2.0	right	1
22697	shx	0.0	0.0	unknown	0
22698	ar	0.0	0.0	unknown	0
22699	aiidy	0.0	0.0	unknown	0
22700	cpheesy	60.0	0.0	left	1
22701	okal	0.75	77.0	right	1
22702	lkedy	3.0	0.0	left	1
22703	lkor	0.0	0.0	unknown	0
22704	chedy	60.4	0.0	left	1
22705	qokaiin	39.75	0.0	left	1
22706	or	0.0	5.0	right	1
22707	fchoky	0.75	0.0	left	1
22708	ycheochy	39.4	0.0	left	1
22709	lkeol	3.0	0.0	left	1
22710	daiin	2.0	30.0	right	1
22711	ykair	43.2	3.6	left	1
22712	olkchey	9.4	5.0	left	1
22713	dar	2.0	30.0	right	1
22714	qopchdy	0.0	34.0	right	1
22715	dair	2.0	30.0	right	1
22716	otar	0.0	5.0	right	1
22717	ar	0.0	0.0	unknown	0
22718	adam	0.0	0.0	unknown	0
22719	okeeodair	9.75	77.0	right	1
22720	oteey	3.0	5.0	right	1
22721	lkeey	6.0	0.0	left	1
22722	teeolteedy	3.0	0.0	left	1
22723	otokal	0.75	5.0	right	1
22724	oraiiin	0.0	5.0	right	1
22725	qokaiin	39.75	0.0	left	1
22726	ar	0.0	0.0	unknown	0
22727	airod	0.0	0.0	unknown	0
22728	ypchedy	9.4	2.0	left	1
22729	okaiir	0.75	77.0	right	1
22730	opcheedy	12.4	13.0	right	1
22731	qokair	39.75	0.0	left	1
22732	dar	2.0	30.0	right	1
22733	kol	2.0	24.0	right	1
22734	otar	0.0	5.0	right	1
22735	ol	0.0	5.0	right	1
22736	qokal	39.75	0.0	left	1
22737	kor	2.0	24.0	right	1
22738	orol	0.0	5.0	right	1
22739	pchey	9.4	2.0	left	1
22740	ofory	0.0	5.0	right	1
22741	polairy	0.0	0.0	unknown	0
22742	oair	0.0	5.0	right	1
22743	olpcheey	12.4	7.0	left	1
22744	ykaiin	43.2	3.6	left	1
22745	olpchedy	9.4	7.0	left	1
22746	opchedaiin	9.4	13.0	right	1
22747	dairody	2.0	30.0	right	1
22748	ypcheddy	9.4	2.0	left	1
22749	sairy	0.0	0.0	unknown	0
22750	ysheod	6.0	0.0	left	1
22751	ykeeedy	49.2	3.6	left	1
22752	keshed	11.0	24.0	right	1
22753	qodaiin	0.0	0.0	unknown	0
22754	oteodair	0.0	5.0	right	1
22755	or	0.0	5.0	right	1
22756	chkas	51.0	0.0	left	1
22757	otaiin	0.0	5.0	right	1
22758	chpor	51.0	0.0	left	1
22759	or	0.0	5.0	right	1
22760	otchy	0.0	14.0	right	1
22761	otor	0.0	5.0	right	1
22762	dshedy	8.0	30.0	right	1
22763	qoedaiin	28.0	0.0	left	1
22764	ytoiin	0.0	4.0	right	1
22765	okair	0.75	77.0	right	1
22766	qotol	0.0	0.0	unknown	0
22767	dol	2.0	30.0	right	1
22768	okoldy	0.75	77.0	right	1
22769	qokedy	45.75	0.0	left	1
22770	opched	9.4	13.0	right	1
22771	oteedy	3.0	5.0	right	1
22772	qotaiin	0.0	0.0	unknown	0
22773	pchedal	9.4	2.0	left	1
22774	qopchdy	0.0	34.0	right	1
22775	daiin	2.0	30.0	right	1
22776	chedy	60.4	0.0	left	1
22777	daiin	2.0	30.0	right	1
22778	okaildy	0.75	77.0	right	1
22779	opchedaiin	9.4	13.0	right	1
22780	opcheo	9.4	13.0	right	1
22781	olkeedy	6.0	5.0	left	1
22782	sairom	0.0	0.0	unknown	0
22783	dcheo	41.4	36.0	left	1
22784	fcheeody	12.4	0.0	left	1
22785	ckheey	86.0	0.0	left	1
22786	dar	2.0	30.0	right	1
22787	aiin	0.0	0.0	unknown	0
22788	al	0.0	0.0	unknown	0
22789	dar	2.0	30.0	right	1
22790	ar	0.0	0.0	unknown	0
22791	daiiidy	2.0	30.0	right	1
22792	otedy	0.0	5.0	right	1
22793	oteody	0.0	5.0	right	1
22794	ytaiin	0.0	4.0	right	1
22795	g	0.0	0.0	unknown	0
22796	fodal	0.0	0.0	unknown	0
22797	kedar	5.0	24.0	right	1
22798	olpchesd	9.4	7.0	left	1
22799	araiin	0.0	0.0	unknown	0
22800	ksheeol	11.0	24.0	right	1
22801	opchedy	9.4	13.0	right	1
22802	pchedy	9.4	2.0	left	1
22803	opcheddl	9.4	13.0	right	1
22804	pchdar	0.0	2.0	right	1
22805	air	0.0	0.0	unknown	0
22806	odar	0.0	5.0	right	1
22807	lcheey	12.4	2.0	left	1
22808	qoeees	31.0	0.0	left	1
22809	y	0.0	0.0	unknown	0
22810	daiin	2.0	30.0	right	1
22811	okairy	0.75	77.0	right	1
22812	otchedy	9.4	14.0	right	1
22813	ockhedy	6.0	5.0	left	1
22814	otchey	9.4	14.0	right	1
22815	daiin	2.0	30.0	right	1
22816	or	0.0	5.0	right	1
22817	r	0.0	0.0	unknown	0
22818	ain	0.0	0.0	unknown	0
22819	ookam	0.75	5.0	right	1
22820	ykeey	49.2	3.6	left	1
22821	ky	2.0	24.0	right	1
22822	che	127.6	0.0	left	1
22823	oiiin	0.0	5.0	right	1
22824	dal	2.0	30.0	right	1
22825	kaiin	2.0	24.0	right	1
22826	okairo	0.75	77.0	right	1
22827	lkair	0.0	0.0	unknown	0
22828	chedy	60.4	0.0	left	1
22829	sodar	0.0	0.0	unknown	0
22830	air	0.0	0.0	unknown	0
22831	al	0.0	0.0	unknown	0
22832	oral	0.0	5.0	right	1
22833	odam	0.0	5.0	right	1
22834	roees	5.0	0.0	left	1
22835	aiiin	0.0	0.0	unknown	0
22836	ol	0.0	5.0	right	1
22837	okaiin	0.75	77.0	right	1
22838	os	0.0	5.0	right	1
22839	aiin	0.0	0.0	unknown	0
22840	chckhoda	51.0	24.0	left	1
22841	qoteedy	3.0	0.0	left	1
22842	ckhddl	77.0	0.0	left	1
22843	aiis	0.0	0.0	unknown	0
22844	opar	0.0	8.0	right	1
22845	kaiishdy	2.0	24.0	right	1
22846	ysheedy	9.0	0.0	left	1
22847	aiin	0.0	0.0	unknown	0
22848	okeol	6.75	77.0	right	1
22849	ykedor	46.2	3.6	left	1
22850	ar	0.0	0.0	unknown	0
22851	ar	0.0	0.0	unknown	0
22852	alkair	0.0	0.0	unknown	0
22853	otos	0.0	5.0	right	1
22854	otaiin	0.0	5.0	right	1
22855	otal	0.0	5.0	right	1
22856	tair	0.0	0.0	unknown	0
22857	am	0.0	0.0	unknown	0
22858	pchedaiin	9.4	2.0	left	1
22859	chckhdy	51.0	24.0	left	1
22860	qokaiir	39.75	0.0	left	1
22861	olpchedy	9.4	7.0	left	1
22862	olord	0.0	5.0	right	1
22863	aiiin	0.0	0.0	unknown	0
22864	kail	2.0	24.0	right	1
22865	odar	0.0	5.0	right	1
22866	kard	2.0	24.0	right	1
22867	chtchy	51.0	7.0	left	1
22868	ycheey	42.4	0.0	left	1
22869	kar	2.0	24.0	right	1
22870	ykeey	49.2	3.6	left	1
22871	otaiin	0.0	5.0	right	1
22872	otal	0.0	5.0	right	1
22873	dar	2.0	30.0	right	1
22874	chdos	51.0	0.0	left	1
22875	kalchedy	11.4	26.0	right	1
22876	opchdy	0.0	13.0	right	1
22877	daiin	2.0	30.0	right	1
22878	oraiin	0.0	5.0	right	1
22879	r	0.0	0.0	unknown	0
22880	daiin	2.0	30.0	right	1
22881	cheey	63.4	0.0	left	1
22882	dal	2.0	30.0	right	1
22883	chl	51.0	0.0	left	1
22884	okair	0.75	77.0	right	1
22885	aiin	0.0	0.0	unknown	0
22886	cpheor	57.0	0.0	left	1
22887	aiin	0.0	0.0	unknown	0
22888	okal	0.75	77.0	right	1
22889	chodaiin	51.0	0.0	left	1
22890	otaiin	0.0	5.0	right	1
22891	opaiim	0.0	8.0	right	1
22892	pchor	0.0	2.0	right	1
22893	chedaiin	60.4	0.0	left	1
22894	okaiin	0.75	77.0	right	1
22895	cholkal	51.0	0.0	left	1
22896	qolkaiin	0.0	0.0	unknown	0
22897	oltchdy	0.0	12.0	right	1
22898	qopchsd	0.0	34.0	right	1
22899	opair	0.0	8.0	right	1
22900	orair	0.0	5.0	right	1
22901	karaim	2.0	24.0	right	1
22902	porair	0.0	0.0	unknown	0
22903	chopchdy	51.0	8.0	left	1
22904	chedain	60.4	0.0	left	1
22905	otair	0.0	5.0	right	1
22906	otchod	0.0	14.0	right	1
22907	aiin	0.0	0.0	unknown	0
22908	alol	0.0	0.0	unknown	0
22909	cheo	60.4	0.0	left	1
22910	ypchedy	9.4	2.0	left	1
22911	kair	2.0	24.0	right	1
22912	odl	0.0	5.0	right	1
22913	lpaim	0.0	0.0	unknown	0
22914	ykeeo	49.2	3.6	left	1
22915	daiim	2.0	30.0	right	1
22916	sheey	9.0	0.0	left	1
22917	qokaiin	39.75	0.0	left	1
22918	cheotdaiin	60.4	0.0	left	1
22919	qoekeeykeody	34.0	2.0	left	1
22920	qopaiin	0.0	29.0	right	1
22921	or	0.0	5.0	right	1
22922	aiikam	0.0	0.0	unknown	0
22923	tcholkaiin	0.0	7.0	right	1
22924	odal	0.0	5.0	right	1
22925	kl	2.0	24.0	right	1
22926	chees	63.4	0.0	left	1
22927	aiiin	0.0	0.0	unknown	0
22928	shees	9.0	0.0	left	1
22929	qopdaiin	0.0	29.0	right	1
22930	chodr	51.0	0.0	left	1
22931	alkeey	6.0	0.0	left	1
22932	paradam	0.0	0.0	unknown	0
22933	kchdaldy	28.0	24.0	left	1
22934	alfo	0.0	0.0	unknown	0
22935	lfcheedy	12.4	0.0	left	1
22936	ofaiis	0.0	5.0	right	1
22937	opchey	9.4	13.0	right	1
22938	fchedy	9.4	0.0	left	1
22939	qotor	0.0	0.0	unknown	0
22940	oeeeodr	5.0	5.0	tie	1
22941	qopar	0.0	29.0	right	1
22942	aifhhy	0.0	0.0	unknown	0
22943	dl	2.0	30.0	right	1
22944	lkl	0.0	0.0	unknown	0
22945	sheeodees	9.0	0.0	left	1
22946	otaiin	0.0	5.0	right	1
22947	otar	0.0	5.0	right	1
22948	otal	0.0	5.0	right	1
22949	or	0.0	5.0	right	1
22950	aiin	0.0	0.0	unknown	0
22951	chedor	60.4	0.0	left	1
22952	alkaiin	0.0	0.0	unknown	0
22953	chs	51.0	0.0	left	1
22954	alkaiin	0.0	0.0	unknown	0
22955	ry	0.0	0.0	unknown	0
22956	sheoe	8.0	0.0	left	1
22957	arxor	0.0	0.0	unknown	0
22958	eesy	3.0	0.0	left	1
22959	qopcheoain	9.4	34.0	right	1
22960	orkchdy	0.0	5.0	right	1
22961	daiin	2.0	30.0	right	1
22962	oteedy	3.0	5.0	right	1
22963	kol	2.0	24.0	right	1
22964	kair	2.0	24.0	right	1
22965	otaiilody	0.0	5.0	right	1
22966	tdol	0.0	0.0	unknown	0
22967	tor	0.0	0.0	unknown	0
22968	oaldar	0.0	5.0	right	1
22969	aiir	0.0	0.0	unknown	0
22970	otokeedy	9.75	5.0	left	1
22971	karody	2.0	24.0	right	1
22972	qoeedy	31.0	0.0	left	1
22973	sho	0.0	0.0	unknown	0
22974	qopchedy	9.4	34.0	right	1
22975	daiin	2.0	30.0	right	1
22976	opairam	0.0	8.0	right	1
22977	dchedy	41.4	36.0	left	1
22978	cheey	63.4	0.0	left	1
22979	qokor	39.75	0.0	left	1
22980	otaiin	0.0	5.0	right	1
22981	otair	0.0	5.0	right	1
22982	otair	0.0	5.0	right	1
22983	okeedy	9.75	77.0	right	1
22984	taiin	0.0	0.0	unknown	0
22985	aiin	0.0	0.0	unknown	0
22986	s	0.0	0.0	unknown	0
22987	aiin	0.0	0.0	unknown	0
22988	sy	0.0	0.0	unknown	0
22989	poar	0.0	0.0	unknown	0
22990	keeo	8.0	24.0	right	1
22991	daiin	2.0	30.0	right	1
22992	qoair	0.0	0.0	unknown	0
22993	ar	0.0	0.0	unknown	0
22994	aiphhey	6.0	0.0	left	1
22995	qoeedeody	31.0	0.0	left	1
22996	qokaiin	39.75	0.0	left	1
22997	qotedais	0.0	0.0	unknown	0
22998	aporair	0.0	0.0	unknown	0
22999	apy	0.0	0.0	unknown	0
23000	lsheody	10.0	0.0	left	1
23001	tair	0.0	0.0	unknown	0
23002	oteey	3.0	5.0	right	1
23003	oteeo	3.0	5.0	right	1
23004	ol	0.0	5.0	right	1
23005	otaiin	0.0	5.0	right	1
23006	okeey	9.75	77.0	right	1
23007	qokaiin	39.75	0.0	left	1
23008	ar	0.0	0.0	unknown	0
23009	aiir	0.0	0.0	unknown	0
23010	al	0.0	0.0	unknown	0
23011	dal	2.0	30.0	right	1
23012	sheeo	9.0	0.0	left	1
23013	daiin	2.0	30.0	right	1
23014	chsd	51.0	0.0	left	1
23015	qokeeey	48.75	0.0	left	1
23016	dair	2.0	30.0	right	1
23017	okaiin	0.75	77.0	right	1
23018	otaiin	0.0	5.0	right	1
23019	chedaiin	60.4	0.0	left	1
23020	olkal	0.0	5.0	right	1
23021	lkl	0.0	0.0	unknown	0
23022	dain	2.0	30.0	right	1
23023	doee	40.6	30.0	left	1
23024	okcheeo	13.15	77.0	right	1
23025	lkaiin	0.0	0.0	unknown	0
23026	otcheedy	12.4	14.0	right	1
23027	chor	51.0	0.0	left	1
23028	aiin	0.0	0.0	unknown	0
23029	odaiin	0.0	5.0	right	1
23030	chedy	60.4	0.0	left	1
23031	otaiin	0.0	5.0	right	1
23032	al	0.0	0.0	unknown	0
23033	kaishd	2.0	24.0	right	1
23034	laiin	0.0	0.0	unknown	0
23035	sheod	6.0	0.0	left	1
23036	okeeody	9.75	77.0	right	1
23037	qoaiin	0.0	0.0	unknown	0
23038	ytaiin	0.0	4.0	right	1
23039	otair	0.0	5.0	right	1
23040	chdal	51.0	0.0	left	1
23041	dydaim	2.0	30.0	right	1
23042	chdaiin	51.0	0.0	left	1
23043	ockhhy	0.0	5.0	right	1
23044	yshey	6.0	0.0	left	1
23045	ckhy	77.0	0.0	left	1
23046	sheo	6.0	0.0	left	1
23047	qoeeo	31.0	0.0	left	1
23048	lkaiin	0.0	0.0	unknown	0
23049	chs	51.0	0.0	left	1
23050	okol	0.75	77.0	right	1
23051	tchdy	0.0	7.0	right	1
23052	sheeey	9.0	0.0	left	1
23053	okaiin	0.75	77.0	right	1
23054	ar	0.0	0.0	unknown	0
23055	aildy	0.0	0.0	unknown	0
23056	pshdar	0.0	0.0	unknown	0
23057	shoefy	2.0	0.0	left	1
23058	yteedy	3.0	4.0	right	1
23059	shol	0.0	0.0	unknown	0
23060	korchy	2.0	24.0	right	1
23061	sheky	6.0	0.0	left	1
23062	otchedy	9.4	14.0	right	1
23063	okshed	6.75	77.0	right	1
23064	qotedy	0.0	0.0	unknown	0
23065	qoted	0.0	0.0	unknown	0
23066	yteeody	3.0	4.0	right	1
23067	shedchy	10.0	0.0	left	1
23068	ytchedy	9.4	49.0	right	1
23069	chees	63.4	0.0	left	1
23070	otshes	6.0	5.0	left	1
23071	okcho	0.75	77.0	right	1
23072	chdy	51.0	0.0	left	1
23073	qoteedy	3.0	0.0	left	1
23074	ched	60.4	0.0	left	1
23075	chedy	60.4	0.0	left	1
23076	chedy	60.4	0.0	left	1
23077	qotar	0.0	0.0	unknown	0
23078	rod	0.0	0.0	unknown	0
23079	pcheo	9.4	2.0	left	1
23080	dair	2.0	30.0	right	1
23081	okchedy	10.15	77.0	right	1
23082	olkeeedy	6.0	5.0	left	1
23083	or	0.0	5.0	right	1
23084	arody	0.0	0.0	unknown	0
23085	qopchdy	0.0	34.0	right	1
23086	shol	0.0	0.0	unknown	0
23087	fchdy	0.0	0.0	unknown	0
23088	cheoky	61.15	0.0	left	1
23089	lchedy	9.4	2.0	left	1
23090	qokam	39.75	0.0	left	1
23091	ysheor	6.0	0.0	left	1
23092	aiin	0.0	0.0	unknown	0
23093	char	51.0	0.0	left	1
23094	okaiin	0.75	77.0	right	1
23095	qokeechy	48.75	0.0	left	1
23096	checkhy	60.4	0.0	left	1
23097	qokeod	45.75	0.0	left	1
23098	ar	0.0	0.0	unknown	0
23099	qokeo	45.75	0.0	left	1
23100	lkeo	3.0	0.0	left	1
23101	leeo	3.0	0.0	left	1
23102	ram	0.0	0.0	unknown	0
23103	shor	0.0	0.0	unknown	0
23104	sheor	6.0	0.0	left	1
23105	orkchsd	0.0	5.0	right	1
23106	otairor	0.0	5.0	right	1
23107	qokeeo	48.75	0.0	left	1
23108	raiin	0.0	0.0	unknown	0
23109	qokeeo	48.75	0.0	left	1
23110	lchedy	9.4	2.0	left	1
23111	olchedy	9.4	45.0	right	1
23112	qokeol	45.75	0.0	left	1
23113	qoky	39.75	0.0	left	1
23114	porarchy	0.0	0.0	unknown	0
23115	oror	0.0	5.0	right	1
23116	olkaiin	0.0	5.0	right	1
23117	shedy	6.0	0.0	left	1
23118	oteedy	3.0	5.0	right	1
23119	qotor	0.0	0.0	unknown	0
23120	qoteedo	3.0	0.0	left	1
23121	qoteedy	3.0	0.0	left	1
23122	dair	2.0	30.0	right	1
23123	okeedaim	9.75	77.0	right	1
23124	pshoair	0.0	0.0	unknown	0
23125	lkeeshedy	12.0	0.0	left	1
23126	qokain	39.75	0.0	left	1
23127	cheoly	60.4	0.0	left	1
23128	qokedy	45.75	0.0	left	1
23129	lchedy	9.4	2.0	left	1
23130	qokedy	45.75	0.0	left	1
23131	otedy	0.0	5.0	right	1
23132	qotoky	0.75	0.0	left	1
23133	sar	0.0	0.0	unknown	0
23134	aiin	0.0	0.0	unknown	0
23135	cheol	60.4	0.0	left	1
23136	aiin	0.0	0.0	unknown	0
23137	cheokey	67.15	0.0	left	1
23138	raiin	0.0	0.0	unknown	0
23139	chokar	51.75	0.0	left	1
23140	cholky	51.0	0.0	left	1
23141	okeees	9.75	77.0	right	1
23142	aiin	0.0	0.0	unknown	0
23143	okeey	9.75	77.0	right	1
23144	lchg	0.0	2.0	right	1
23145	pcheol	9.4	2.0	left	1
23146	sheokaiin	6.75	0.0	left	1
23147	otey	0.0	5.0	right	1
23148	qokeeor	48.75	0.0	left	1
23149	sheo	6.0	0.0	left	1
23150	aiin	0.0	0.0	unknown	0
23151	otchey	9.4	14.0	right	1
23152	pcheo	9.4	2.0	left	1
23153	ror	0.0	0.0	unknown	0
23154	aiin	0.0	0.0	unknown	0
23155	daiin	2.0	30.0	right	1
23156	opal	0.0	8.0	right	1
23157	podaroar	0.0	0.0	unknown	0
23158	oteeolchor	3.0	9.0	right	1
23159	shol	0.0	0.0	unknown	0
23160	tchedy	9.4	7.0	left	1
23161	chotar	51.0	0.0	left	1
23162	opchedy	9.4	13.0	right	1
23163	opches	9.4	13.0	right	1
23164	aiin	0.0	0.0	unknown	0
23165	okchdam	0.75	77.0	right	1
23166	sain	0.0	0.0	unknown	0
23167	oin	0.0	5.0	right	1
23168	okain	0.75	77.0	right	1
23169	aiin	0.0	0.0	unknown	0
23170	arol	0.0	0.0	unknown	0
23171	ocheedy	12.4	5.0	left	1
23172	lkeeeody	6.0	0.0	left	1
23173	daiin	2.0	30.0	right	1
23174	chedar	60.4	0.0	left	1
23175	okol	0.75	77.0	right	1
23176	otar	0.0	5.0	right	1
23177	chdam	51.0	0.0	left	1
23178	kshed	8.0	24.0	right	1
23179	dsheol	8.0	30.0	right	1
23180	qokeedy	48.75	0.0	left	1
23181	otol	0.0	5.0	right	1
23182	okeedy	9.75	77.0	right	1
23183	lkeedar	6.0	0.0	left	1
23184	sheopchy	6.0	8.0	right	1
23185	qopchy	0.0	34.0	right	1
23186	qotolchy	0.0	4.0	right	1
23187	qoty	0.0	0.0	unknown	0
23188	chdy	51.0	0.0	left	1
23189	otchedy	9.4	14.0	right	1
23190	qokeey	48.75	0.0	left	1
23191	shosaiin	0.0	0.0	unknown	0
23192	qokaiin	39.75	0.0	left	1
23193	okain	0.75	77.0	right	1
23194	cholkeeey	57.0	0.0	left	1
23195	ltal	0.0	0.0	unknown	0
23196	olcheey	12.4	45.0	right	1
23197	qotchoraiin	0.0	9.0	right	1
23198	y	0.0	0.0	unknown	0
23199	ytaiin	0.0	4.0	right	1
23200	cheey	63.4	0.0	left	1
23201	qokaiin	39.75	0.0	left	1
23202	shaiin	0.0	0.0	unknown	0
23203	qokeedy	48.75	0.0	left	1
23204	sail	0.0	0.0	unknown	0
23205	chedy	60.4	0.0	left	1
23206	cheodal	60.4	0.0	left	1
23207	qochedy	9.4	0.0	left	1
23208	qokaiin	39.75	0.0	left	1
23209	tshodair	0.0	0.0	unknown	0
23210	olkeees	6.0	5.0	left	1
23211	odain	0.0	5.0	right	1
23212	qokeedy	48.75	0.0	left	1
23213	opchor	0.0	13.0	right	1
23214	aror	0.0	0.0	unknown	0
23215	pcheeody	12.4	2.0	left	1
23216	daiir	2.0	30.0	right	1
23217	opchedy	9.4	13.0	right	1
23218	opchody	0.0	13.0	right	1
23219	podshedy	6.0	0.0	left	1
23220	qokchedy	49.15	0.0	left	1
23221	lkechor	3.0	0.0	left	1
23222	otchodar	0.0	14.0	right	1
23223	cho	51.0	0.0	left	1
23224	lky	0.0	0.0	unknown	0
23225	chedar	60.4	0.0	left	1
23226	otaiin	0.0	5.0	right	1
23227	chkchedaram	60.4	0.0	left	1
23228	soraiin	0.0	0.0	unknown	0
23229	cheeo	63.4	0.0	left	1
23230	lo	0.0	0.0	unknown	0
23231	lchey	9.4	2.0	left	1
23232	qokaiin	39.75	0.0	left	1
23233	shedy	6.0	0.0	left	1
23234	okain	0.75	77.0	right	1
23235	shear	6.0	0.0	left	1
23236	qokain	39.75	0.0	left	1
23237	chees	63.4	0.0	left	1
23238	ykarain	43.2	3.6	left	1
23239	tcheoko	10.15	7.0	left	1
23240	lkshedy	6.0	0.0	left	1
23241	qokaiin	39.75	0.0	left	1
23242	lky	0.0	0.0	unknown	0
23243	raiin	0.0	0.0	unknown	0
23244	chy	51.0	0.0	left	1
23245	rody	0.0	0.0	unknown	0
23246	chlar	51.0	0.0	left	1
23247	cheeorfor	63.4	0.0	left	1
23248	cheoly	60.4	0.0	left	1
23249	okaiin	0.75	77.0	right	1
23250	ol	0.0	5.0	right	1
23251	lcho	0.0	2.0	right	1
23252	rcheo	9.4	0.0	left	1
23253	raiin	0.0	0.0	unknown	0
23254	qokaiin	39.75	0.0	left	1
23255	chey	60.4	0.0	left	1
23256	chokaiin	51.75	0.0	left	1
23257	chear	60.4	0.0	left	1
23258	ar	0.0	0.0	unknown	0
23259	ol	0.0	5.0	right	1
23260	rarolchl	0.0	4.0	right	1
23261	ycheeo	42.4	0.0	left	1
23262	lkaiin	0.0	0.0	unknown	0
23263	cho	51.0	0.0	left	1
23264	ror	0.0	0.0	unknown	0
23265	sheol	6.0	0.0	left	1
23266	kain	2.0	24.0	right	1
23267	shor	0.0	0.0	unknown	0
23268	sar	0.0	0.0	unknown	0
23269	aiiry	0.0	0.0	unknown	0
23270	sheo	6.0	0.0	left	1
23271	al	0.0	0.0	unknown	0
23272	kairam	2.0	24.0	right	1
23273	poral	0.0	0.0	unknown	0
23274	sho	0.0	0.0	unknown	0
23275	keeody	8.0	24.0	right	1
23276	qokain	39.75	0.0	left	1
23277	chckhy	51.0	24.0	left	1
23278	olteeedy	3.0	5.0	right	1
23279	qopches	9.4	34.0	right	1
23280	al	0.0	0.0	unknown	0
23281	karchy	2.0	24.0	right	1
23282	qotedary	0.0	0.0	unknown	0
23283	tcheorsho	9.4	7.0	left	1
23284	lkshey	6.0	0.0	left	1
23285	lpcheo	9.4	2.0	left	1
23286	ro	0.0	0.0	unknown	0
23287	lpchey	9.4	2.0	left	1
23288	oporaiin	0.0	8.0	right	1
23289	chpchy	51.0	2.0	left	1
23290	qopcheody	9.4	34.0	right	1
23291	qotar	0.0	0.0	unknown	0
23292	ain	0.0	0.0	unknown	0
23293	psheodalo	6.0	0.0	left	1
23294	dar	2.0	30.0	right	1
23295	sheodal	6.0	0.0	left	1
23296	qotedy	0.0	0.0	unknown	0
23297	qotes	0.0	0.0	unknown	0
23298	aiin	0.0	0.0	unknown	0
23299	okalal	0.75	77.0	right	1
23300	shdy	0.0	0.0	unknown	0
23301	otaiin	0.0	5.0	right	1
23302	shedy	6.0	0.0	left	1
23303	pshodaiin	0.0	0.0	unknown	0
23304	opchy	0.0	13.0	right	1
23305	shoteeody	3.0	0.0	left	1
23306	shotchey	9.4	9.0	left	1
23307	yteey	3.0	4.0	right	1
23308	sholfaiin	0.0	0.0	unknown	0
23309	opchdy	0.0	13.0	right	1
23310	lchdy	0.0	2.0	right	1
23311	dol	2.0	30.0	right	1
23312	ycheool	39.4	0.0	left	1
23313	cheeey	63.4	0.0	left	1
23314	ol	0.0	5.0	right	1
23315	aiin	0.0	0.0	unknown	0
23316	cheody	60.4	0.0	left	1
23317	laiiin	0.0	0.0	unknown	0
23318	chekol	60.4	0.0	left	1
23319	cheey	63.4	0.0	left	1
23320	okchar	0.75	77.0	right	1
23321	aiin	0.0	0.0	unknown	0
23322	aloal	0.0	0.0	unknown	0
23323	shaiin	0.0	0.0	unknown	0
23324	ar	0.0	0.0	unknown	0
23325	aiin	0.0	0.0	unknown	0
23326	sheey	9.0	0.0	left	1
23327	lkaiin	0.0	0.0	unknown	0
23328	sheedy	9.0	0.0	left	1
23329	shedy	6.0	0.0	left	1
23330	qokal	39.75	0.0	left	1
23331	chey	60.4	0.0	left	1
23332	okaiin	0.75	77.0	right	1
23333	chdaldy	51.0	0.0	left	1
23334	pcheodar	9.4	2.0	left	1
23335	shol	0.0	0.0	unknown	0
23336	kain	2.0	24.0	right	1
23337	okshchedy	10.15	83.0	right	1
23338	qoteey	3.0	0.0	left	1
23339	shotchy	0.0	9.0	right	1
23340	qoty	0.0	0.0	unknown	0
23341	lpaiin	0.0	0.0	unknown	0
23342	shedy	6.0	0.0	left	1
23343	lar	0.0	0.0	unknown	0
23344	daiiral	2.0	30.0	right	1
23345	sheol	6.0	0.0	left	1
23346	daiin	2.0	30.0	right	1
23347	otedy	0.0	5.0	right	1
23348	qokain	39.75	0.0	left	1
23349	akar	0.0	0.0	unknown	0
23350	cheor	60.4	0.0	left	1
23351	al	0.0	0.0	unknown	0
23352	taiin	0.0	0.0	unknown	0
23353	chekal	60.4	0.0	left	1
23354	otaras	0.0	5.0	right	1
23355	dshedy	8.0	30.0	right	1
23356	qoteey	3.0	0.0	left	1
23357	otaiin	0.0	5.0	right	1
23358	chy	51.0	0.0	left	1
23359	chealol	60.4	0.0	left	1
23360	chlchd	51.0	2.0	left	1
23361	aiin	0.0	0.0	unknown	0
23362	oty	0.0	5.0	right	1
