folio	line	pos	token
f17	1	29	sheshshdrkcheaiinqaiindi
f17	1	30	dokykyychedochyinldy
f17	2	1	diiindycheolotarshetotordy
f17	2	2	chedtarkeamariinkochytarlk
f17	2	3	lcheiintocheololtaraindyee
f17	2	4	lkchekichyololqcheoldyq
f17	2	5	aiintoralcheyolkoainqashedqo
f17	2	6	qoalololrkchedydyteqook
f17	2	7	shainlckochedydoaloprl
f17	2	8	qopshalshecheolopqoktdiche
f17	2	9	oparedichelhopinshedyor
f17	2	10	artqokshqotorchedyqoktiin
f17	2	11	rhshalchoriindorqopokche
f17	2	12	sharchdychedydorkyshedychechedy
f17	2	13	inddyrkaindekoqokollk
f17	2	14	dcheollhqokqopkokedorlkdar
f17	2	15	rkqokchedychekodarcheorsheqok
f17	2	16	shedychychecheolchiintotorainch
f17	2	17	chytottoqoktotorqokchqa
f17	2	18	toshchydarortorchedycheolqacheol
f17	2	19	shoktiolchedychedyotrcheolaiin
f17	2	20	chytilkaiinqokycheolrrarched
f17	2	21	darolaiinarchedyaiinalcheydyol
f17	2	22	cheolrrcheydyqoshedoklhsh
f17	2	23	lchchoklhqdyaiinainar
f17	2	24	iinokydorqardyqainched
f17	2	25	shedylhdyokshqshchedyqo
f17	2	26	cheolqalhdarkoltytilct
f17	2	27	qokshedshetilcdoroprccheoldy
f17	2	28	ainshelcchedyqokorrcarshech
f17	2	29	sheaiinshrkarrcaiindichaiin
f17	2	30	qoplcarchedycheoleqokkichelh
f17	3	1	kchedycheolainelhalarqokin
f17	3	2	kecheolotkotsharchinch
f17	3	3	shekorhtarshchdycheolqokchedy
f17	3	4	kotocheolqardylhtchedylk
f17	3	5	tarqaiindydylkchedyainshedychy
f17	3	6	qaindyshedlhchedychedychchyto
f17	3	7	dyshedqochedchedytoshchycheolto
f17	3	8	dychedsheoltotodartorainqoky
f17	3	9	tchyoktorainqokcheolotolar
f17	3	10	chedyrcchyotolrkloltarr
f17	3	11	cheolaiinchedoltarshedtarsholaiin
f17	3	12	archedalchylhshalcheyq
f17	3	13	lchchoklhqdyaiinainar
f17	3	14	iinokydorqardyqainched
f17	3	15	lkchedychylhotqokshedsheteam
f17	3	16	cheolqalhdarkoltytilct
f17	3	17	olamtytchedororopshedy
f17	3	18	chedyqopshshechedyqokqaarcheydi
f17	3	19	qopshalcheolopqaarediche
f17	3	20	shecheolchedyartdicherhqotde
f17	3	21	cheolchedyopeqokcherhlhdeqok
f17	3	22	cheolchedysheettorrhalarqok
f17	3	23	amrkoqokkitarshchinin
f17	3	24	cheaintotordyqardyeed
f17	3	25	cherhchytarlkainindyqcheol
f17	3	26	kitoollkqdydyqshedlh
f17	3	27	olqdyeedyqotiinchedchedy
f17	3	28	rkaiincheoldyqokchedychedsheain
f17	3	29	okchedychedainchedyoltochyoke
f17	3	30	tchyoktoainqokyrctorcheolot
f17	4	1	ttorolqokyqokcheolotcheolchedal
f17	4	2	qokychyorchedycheolaiinchedrkolch
f17	4	3	chyartotaiinalcheylchsh
f17	4	4	oliinqokotlardorlcshq
f17	4	5	otaiinchedyaiinlctshychedychy
f17	4	6	aiinkoaindortqeerkqopee
f17	4	7	koshsheqqalcheychyrky
f17	4	8	ainsheiinyeecheyiinqopkyar
f17	4	9	sheqoktoaincheydyterchok
f17	4	10	iintotorotiinteqkyoklh
f17	4	11	otqokyqadykychoktychedyqo
f17	4	12	dyqqokartyychedyiindoki
f17	4	13	qrrkokyqochearolchey
f17	4	14	lhyrqodoolcheyshotain
f17	4	15	chedychesheddokicheyaiinchotshedy
f17	4	16	kicheyaiinchtainrkshedyiinche
f17	4	17	tainrkshedyyainchedychedyal
f17	4	18	amchedyorlarolaiinkialol
f17	4	19	llkolchekialolcheyrkcheol
f17	4	20	lkaiinqotoralainlcrkchedyqa
f17	4	21	olkochedycheolaltetookltor
f17	4	22	rkchedytoralqatooprsham
f17	4	23	qocheolchedyqokqaetdirhde
f17	4	24	chedysheecheshinorchedychedyqok
f17	4	25	ekirhdeinchedytyiinaindor
f17	4	26	rhalqokorqokainoklcchede
f17	4	27	shchinchedychedyqopchedechedyko
f17	4	28	alinchqokrkkydechedykoqok
f17	4	29	dlhchedyqoplkqoklkchdarqok
f17	4	30	chedyqokkychedykedarshsheiinqok
f17	5	1	shedycheqokchcheqokainotchqoky
f17	5	2	qokcheoldarshetochiindyteq
f17	5	3	iintorotiinqchtyshychedy
f17	5	4	otqadykyokyiinsheardo
f17	5	5	choltearlhchedysheardoki
f17	5	6	terchshqodokykyshch
f17	5	7	okychedyarolchqotdoalshedy
f17	5	8	docheyshqotshedyqarkiindchey
f17	5	9	kiaiinchdoytiindcheychy
f17	5	10	qodykearchechylkqaiinain
f17	5	11	amorliintorcheyaiinaindycheol
f17	5	12	chedyqlkkiolrkdycheolalqa
f17	5	13	oryoltorainkocheolalqate
f17	5	14	allcrkcheolterchedshetoram
f17	5	15	oleekoaltolshetoramti
f17	5	16	qaoprshetieoktilkdy
f17	5	17	cheyrhopqokyorttorltarok
f17	5	18	chedychedytetorokdydyotchedaiin
f17	5	19	taintarolqokaiinaiinardoram
f17	5	20	tarchedyotchedydorqoptshq
f17	5	21	dyolchedaiinamshlkrkchedychy
f17	5	22	iindiaiinarqqrkchedychyqop
f17	5	23	doryshrkqoplhtarchedarcheol
f17	5	24	qaineechyrchedydarcheolqate
f17	5	25	yotalqopkyycheolqateiin
f17	5	26	ainqokyiinrchshteiinshear
f17	5	27	dyqokartychedyarshkykysh
f17	5	28	terchshqodokykyshch
f17	5	29	ychearkychdoqiininqa
f17	5	30	chedysheddokytaliininqat
f17	6	1	kiaiinchdoytiindcheychy
f17	6	2	qodykearchechylkqaiinain
f17	6	3	kearchetoolaiindyeedyq
f17	6	4	cheolcheyqdyqchedyqokchedyainchedy
f17	6	5	chyolaiineesheddychedyainchedych
f17	6	6	cheykodyqokchedchedychotol
f17	6	7	olchedycheolshedrshechotold
f17	6	8	qolchedchdoktdartorol
f17	6	9	rqoktorolylktorolaiinch
f17	6	10	cheyrhopqokyorttorltarok
f17	6	11	dilhqotchedychedytyltaroklc
f17	6	12	shedychedytllciinotchedaiinchedy
f17	6	13	orqoktytarcheqokchedaiinchedyko
f17	6	14	chedyariinokdeolaiinchedykoain
f17	6	15	qokrkdorchekolkkoainshshe
f17	6	16	dorshedydeolchshqyshain
f17	6	17	kychykolkqokiinshainotch
f17	6	18	qokcheoldarshetochiindyteq
f17	6	19	iintorotiinqchtyshychedy
f17	6	20	qoktorchdyqokokshychedyqo
f17	6	21	toqokqokyterlhychedyqoche
f17	6	22	qrkokychekikyshcht
f17	6	23	chedysheddokytaliininqat
f17	6	24	shotdoiintdtchedtrk
f17	6	25	trkshedyqadarchytrkolaiin
f17	6	26	otarytdyalrkolaiinlk
f17	6	27	ollarolchecheyolrkcheolshed
f17	6	28	arlkolqotorrkkochedyqaok
f17	6	29	toralollcrkqatetoltor
f17	6	30	olrkkotoralrlshamd
f17	7	1	qookrshshedeylkol
f17	7	2	chedshetortioltilkdyaiinor
f17	7	3	oldechetiaiinchshtr
f17	7	4	chedyshedyorchedytoklccheqokaiin
f17	7	5	shedyorchedyqoktylcchedeolchedy
f17	7	6	tyiinainqoplcoldilkainq
f17	7	7	oklcchechedyqokkoainshyee
f17	7	8	qokoldichkoyshaincheyee
f17	7	9	qiinchykylkchedyyqateiin
f17	7	10	chykylhtycheolqateaiinshsh
f17	7	11	qopeershcheolqaiinshchedyy
f17	7	12	cheolqatekychedydyainarl
f17	7	13	teiinsheshrkyqotiindirk
f17	7	14	shshkydochyainiinrkqokt
f17	7	15	qottqotarchedycheolamrhkitar
f17	7	16	qochedydiolotamchecheoldyq
f17	7	17	diqochedararchecheollkain
f17	7	18	archeiincheylkqainqlhdy
f17	7	19	iinchekirkaiinaincheolqochedyched
f17	7	20	chekitorkoaindyalokdyshe
f17	7	21	aindycheolrdyiinsheoltok
f17	7	22	cheolalqashchedsheamechylk
f17	7	23	qookrtiotolelkdaraiin
f17	7	24	okrldyoldydytorch
f17	7	25	shetoramcheoktidychchyt
f17	7	26	opqotdechedytetiinlcolqok
f17	7	27	deqokinartyiindordeiindi
f17	7	28	orqokariinaindordeqokolko
f17	7	29	chedychedyrkdorqopkykodilksh
f17	7	30	ainkyshedydechedykochainshsh
f17	8	1	qoplkchyqokdartoshotchqoky
f17	8	2	kodorcheolqokqokqaiinteqqok
f17	8	3	keetoortorcheolteqokrrk
f17	8	4	qokainchedytorqarkchlhtary
f17	8	5	chechedyqokytoroldyoktaryr
f17	8	6	torchedycheolcheolrkqoqoshedlhtar
f17	8	7	qaaraiinrkytarkicheyaiinq
f17	8	8	rlolrlhoktainrkar
f17	8	9	chetarshaiinainchedytdardyqok
f17	8	10	cheyokdyrkainchychyindyar
f17	8	11	otarshaindyarollkinki
f17	8	12	lolaiintorolqaqqookr
f17	8	13	chealololcheolrdychedshetor
f17	8	14	ainalqaqocheddtchyokti
f17	8	15	dyqateoksheeshoktilk
f17	8	16	iintoramolokaiinqokychyorar
f17	8	17	oteytioltcheolrrke
f17	8	18	qokyorchedyttarqokdychedaiinchedy
f17	8	19	qoptyiintardychedylardoram
f17	8	20	teiinainokiinkoaiindoramq
f17	8	21	llccheiinaiinqqopshqee
f17	8	22	olqokolaiindoreelkchedychyqop
f17	8	23	otchedydoramqqopqlkchycheol
f17	8	24	aiinainqyshshalchedyeeqa
f17	8	25	kosheshainoteeiinqopkylk
f17	8	26	eeiinrkyarlktycheoliinlc
f17	8	27	eeartyshyqasheaiinkyd
f17	8	28	chedyshiinshearaiinkydchedi
f17	8	29	tearkykyshrkqotchyiindi
f17	8	30	iindokyshchydoaininl
f17	9	1	kychdoalshedyqqadyddy
f17	9	2	kytalshedyyiintrkcheyt
f17	9	3	diamollararchetoollk
f17	9	4	qodylarlkchekicheolcheyq
f17	9	5	amorlkolaiinchealolrkain
f17	9	6	araiinalolaincheykodyqashed
f17	9	7	qochedytorainrktorcheoltetook
f17	9	8	chedytorcheolteokshchedamtiol
f17	9	9	tetoqolshetioteyok
f17	9	10	lshchedamolychylkdytor
f17	9	11	amtioteokdydaraiinchchy
f17	9	12	ycheokdyolshchytolr
f17	9	13	chedychedyteiintarcheolqokolched
f17	9	14	llcololotkoardortee
f17	9	15	olqokotkoaiinqtshrkqop
f17	9	16	otchedyaiinqqopeerkchedyelk
f17	9	17	qopqlkqopcheollktarcheainlc
f17	9	18	rkqopechedytarqashedshetyd
f17	9	19	elktarqaainaiintytiardi
f17	9	20	qachedycheteshedshtichedychechy
f17	9	21	lhydariinsheshchedydaiinain
f17	9	22	cheoliinlckychedychedichyaiindy
f17	9	23	aiinkydqotdiiindilqokt
f17	9	24	shkyrkdochyinldykyched
f17	9	25	shshyalainqadyrkdyt
f17	9	26	kytqotyiincheiindchedol
f17	9	27	dyolamcherhollkqdyq
f17	9	28	archetocheylkdyeedytiin
f17	9	29	chekicheololqcheoldyqchedyched
f17	9	30	iintorchyrkaiinalqsheddyshe
f17	10	1	kicheyolrkchedyshedqochedtoram
f17	10	2	alrkkochedydookrtortidy
f17	10	3	qokchedyqoshechedyrcheyopdeqok
f17	10	4	qoqokqaartopqotshedychedychedy
f17	10	5	cheyopqotdeintettarlcche
f17	10	6	qotshedyorchedyqoktarokiinoldi
f17	10	7	deorchedychedyaroklcqokdilk
f17	10	8	tyoklcchechedyaiinchedyamysh
f17	10	9	okiinqokollkdoramqalchey
f17	10	10	iinaiinchedykoshshqchyeer
f17	10	11	chedyamqyainchyqoplkyty
f17	10	12	ainyshaincheeryshy
f17	10	13	sheainotchqakyarshchedyqo
f17	10	14	ainiindyteqoktyshshedoki
f17	10	15	iinkyarchlhiinshekyshch
f17	10	16	techoklhyardoshtot
f17	10	17	qoklhtarrdokichotain
f17	10	18	chedydokiolaiindoalqachedar
f17	10	19	kichtotrkqatcheyalin
f17	10	20	oltotainartchechyindy
f17	10	21	chedollarolchyolaincheolal
f17	10	22	dyarlkolqocheyolcheolqate
f17	10	23	kicheyolrkchedyshedqochedtoram
f17	10	24	dyshedqooklchotchytilk
f17	10	25	cheolqookrshotoloklkdy
f17	10	26	alokrlqokoldtidyqok
f17	10	27	qotrcheydirhqokychedytetyiin
f17	10	28	rqokychedyshedychedytorloliinqok
f17	10	29	chedytettyainoldychedchedyko
f17	10	30	shedyttyiindordyiinaiinkoain
f17	11	1	ttaroklcdechedaiindorqy
f17	11	2	iinlcchedekochedykoqshain
f17	11	3	cheoldilkdarqyaliindy
f17	11	4	koqyshotqopeechedytysh
f17	11	5	ainyshaincheeryshy
f17	11	6	sheainotchqakyarshchedyqo
f17	11	7	iinotchqokyolarchyqoche
f17	11	8	totortorchedyqokyqatarrchedyqo
f17	11	9	tortorqokcheolqaolyqoqoche
f17	11	10	torqokchedyotolcheolriincheshed
f17	11	11	rrkdyoltaryaiinoktot
f17	11	12	taryriincheshedainarshedyy
f17	11	13	rqoiinoklhtarardyiinain
f17	11	14	iinshedoklhshaldyshchedyched
f17	11	15	lkrkchedyqopcheoleshedlcolam
f17	11	16	chedychyqoprqalhlcshtyti
f17	11	17	lhlkchedytydarcheoldycheaiin
f17	11	18	shelcaiinshtichedyaiinlchedyaiin
f17	11	19	lcaiinshkychedyddidyaiinaiin
f17	11	20	aiinshshkydrklrkaiinqok
f17	11	21	shkykychycherkdkydy
f17	11	22	yiindykecheolottarqarch
f17	11	23	cheolotamcheainkoineeddy
f17	11	24	tordytarqarchlkchedykyshedy
f17	11	25	dytarlkaiinchinqokainshedylk
f17	11	26	lkqaiindydyeeainchchyche
f17	11	27	qaiinaincheoleedychedyotcheto
f17	11	28	aiinaindyaldyqcholtot
f17	11	29	aindycheolqaqshedotdtsh
f17	11	30	qshedqordyiinchytitot
f17	12	1	shedqookliinchedoklktdar
f17	12	2	iinchedsheamchottoraiinqokyrc
f17	12	3	chedshetortiotololchrcchy
f17	12	4	ropqotqokqokychedytarlctarol
f17	12	5	opqotdeinchedyshedyokcheoldy
f17	12	6	tettyainltaraiinkoaiinar
f17	12	7	ltarokcheoldydorqqopt
f17	12	8	otchedaiinkoaiinarchedyqopcheole
f17	12	9	aiinardorqqoptqalkqokytar
f17	12	10	qoptsheelkrkchecheolqokain
f17	12	11	lkrkchedyqopcheoleshedlcolam
f17	12	12	rkchedychyeeeqasheaiinamty
f17	12	13	qalhlkychedarchedyrkarche
f17	12	14	chedarcheolteshedsheaiinchyoprc
f17	12	15	cheolqateshelcaiinchyqaraiin
f17	12	16	ainrcqotqoqoplcshekotqok
f17	12	17	kkechedyotopralchinin
f17	12	18	kechedycheolamrshearininch
f17	12	19	rsheainrhqokkidcheolqokar
f17	12	20	shekorhkidytarlkdarchedy
f17	12	21	tortarlkarindyeerkkyshedy
f17	12	22	dylkqchdyeedylkshedylk
f17	12	23	tarqaiinineedyqqoklkchy
f17	12	24	lkaiinaindydyqshedchedychyche
f17	12	25	lhchedydyqokainchedychcheolcheor
f17	12	26	chedychedychchetshchyaintortor
f17	12	27	toshchyetdartorqokolcheol
f17	12	28	todartorchedyrcchyorarrkdy
f17	12	29	darolaiinrcorartchedlol
f17	12	30	rcorarcheolrrkeolqoiin
f17	13	1	aiinalcheylchchshshqok
f17	13	2	olchshiinokylhdyarsh
f17	13	3	qopshqlkchedychyqoptarqokain
f17	13	4	tqeerkchyqopeecheainshed
f17	13	5	qalcheychyeerkycheolshelc
f17	13	6	chyeerlhchedyytylctichedy
f17	13	7	eekyarchedytyshyshdrk
f17	13	8	kychoktyychedyqokyyche
f17	13	9	shchedyqoshedokiolqotqiin
f17	13	10	yqochearkiolcheydoiinin
f17	13	11	doolcheyshtotainqaiind
f17	13	12	shtotdoshedyyiindchedt
f17	13	13	totainytchedarinaiinin
f17	13	14	ollarchechyolcheycheolshedok
f17	13	15	larlkkiolcheyolalqor
f17	13	16	chekitorcheyaindycheolokchedtor
f17	13	17	kitoraloldycheolalrsheam
f17	13	18	dycheolalqoiinchedshedoklk
f17	13	19	alqatershetoramylkqok
f17	13	20	qotqokqacheyropqotortiin
f17	13	21	cheydicheqotchedyshedyoriinokche
f17	13	22	qotdeqokorttyiincheqokdi
f17	13	23	orchedychedyiinoklcchedikosh
f17	13	24	chedyqokardorchedechedychshiin
f17	13	25	dorqopkychedydilkchiinainch
f17	13	26	qopkyshedykolkchdarqokotqoky
f17	13	27	kyshedylkqokchdarqoktochqa
f17	13	28	chdarqokiinainotchqchlh
f17	13	29	ainotchdykyarchchedyarki
f17	13	30	dyteqchshychedykisht
f17	14	1	qqokrlhchedyqochecheytain
f17	14	2	rrkdyycheshedlhqainar
f17	14	3	rkdylrshedlhtarokrksh
f17	14	4	yrqolhcheyaiinqarainched
f17	14	5	cheyaiinqainyiinainqokinar
f17	14	6	amdychedyarchekitorrkcheolqa
f17	14	7	chekitorcheyaindycheolokchedtor
f17	14	8	cheyolrkcheolshedqooktorole
f17	14	9	olrkkoalqookramdy
f17	14	10	cheolalqaokchedshetoretidy
f17	14	11	qotqokqacheyropqotortiin
f17	14	12	qokqaardiopqotdechedytyain
f17	14	13	cheydicheqotchedyshedyoriinokche
f17	14	14	dicherhdeshedyorchedyainlcde
f17	14	15	inshedychedychedyqokaindorchedyiin
f17	14	16	dortarlcchedeoldikoardor
f17	14	17	dedyqokoldikoainqtsh
f17	14	18	koqokdilkchshsheshqee
f17	14	19	chchedyainshsheshaincheychyqop
f17	14	20	sheamyshaincheyiinrlhlk
f17	14	21	iinchyeerkyytyteshelc
f17	14	22	chylktyiinlcshshchedydy
f17	14	23	aiinshtichedydrkyaiinchyrc
f17	14	24	rkyaiindichyainqaiinlaiin
f17	14	25	arykkechedycheolotraint
f17	14	26	chedycheoloprsheainkoqoktorlh
f17	14	27	otamsheainkorhtotortaral
f17	14	28	korhkitordytarlkarinch
f17	14	29	tocheoldytarlkqaiinineedy
f17	14	30	chyollkqaiinaindyeeqlh
f17	15	1	olcheyqaiinaindycheoldyshedt
f17	15	2	qshedtchedydyiinchedainchche
f17	15	3	shedqochedydyiinchedshechedyotto
f17	15	4	okriinchedshetoramotdsh
f17	15	5	toqoksheamtidyychelkdy
f17	15	6	arrhrqotdeqokorchedytty
f17	15	7	tshqotqokininchedyqokiinain
f17	15	8	kiarqokinchdarchedydorqop
f17	15	9	ardychedyarchedyrkkyshedychedyko
f17	15	10	inlharrklkqoklkchyqokke
f17	15	11	cheolqokqopshedylkchykedordarqok
f17	15	12	lhchedykylkchychedorcheolqokche
f17	15	13	chedychedylkchetotetoorain
f17	15	14	dychchytotshtotainchedy
f17	15	15	chedyshdoretotchedyqokytorqok
f17	15	16	ttcheainchedyqokyqokchedyolcheol
f17	15	17	trctorqokchedycheolaraiinrkdy
f17	15	18	tororqokcheolotrchedallol
f17	15	19	orrarchedalcheychchiinshed
f17	15	20	arkeaiinalcheydechshshedok
f17	15	21	iinchedylardoramshqrkchedy
f17	15	22	dorqyrkchedychyqalhtarche
f17	15	23	chedylhottarchedarshedsheamty
f17	15	24	chesheteamtytiarcheorop
f17	15	25	chedyqopqokqopshalcheolchedyqaar
f17	15	26	shchedyqotqaarecherhqotde
f17	15	27	arrhrqotdeqokorchedytty
f17	15	28	rhinchedyorchedychedyiinainoklc
f17	15	29	chedyainloklccheqokolaiinchedy
f17	15	30	aindedyqokoldikoainamq
f18	1	1	olainaramqyeealchyqop
f18	1	2	qalrkchyqopeelkchedydarcheol
f18	1	3	alrqalkchedyyqatelcaiin
f18	1	4	cheykylhchedyytyteiinaiinsh
f18	1	5	yiinsheaiinshshrkydichy
f18	1	6	teshtidrkychyainaiindi
f18	1	7	shekydycheqotqiinldy
f18	1	8	dochyqotdoalinqarkiin
f18	1	9	shalainiininqaiindtched
f18	1	10	dikecheolamarchetocheoltarlk
f18	1	11	keiinkotocheolchyqaiindyee
f18	1	12	olcherhcheolchyolaiinaineedy
f18	1	13	iinoltarqaiinaindyqtchedy
f18	1	14	aiinqcheoltchedydyainchedycheto
f18	1	15	chedychedylkchetotetoorain
f18	1	16	dychchytotshtotainchedy
f18	1	17	iinotchetshchytdarchedyqoky
f18	1	18	otoketdartorrcchychedycheol
f18	1	19	okolchedyrcchyorotraiinched
f18	1	20	shchytilkarchedyotralchey
f18	1	21	tdarolaiinrarchedalchch
f18	1	22	chedycheolrrchriinshedalko
f18	1	23	otrkechrkiinokydordy
f18	1	24	olchshrkdyokaiiniinqsh
f18	1	25	ylkchedychydarkainshedtyti
f18	1	26	otcheqokaintetytdororop
f18	1	27	qokydarainshedoltiaroroprc
f18	1	28	cheqashelctydaiinrcaraiin
f18	1	29	cheoliinaiinshchedyychyaiindil
f18	1	30	qasheshshdcheaindildy
f18	2	1	tearshkyrkqotqldyrk
f18	2	2	shkyychechyiindykydyt
f18	2	3	kychqotdoqqaiintchedt
f18	2	4	kytdoaliintdchedtrk
f18	2	5	diamkeolarchechyqaiinain
f18	2	6	keariinchecheolcheyaindyqshed
f18	2	7	cheolcheyaiinaineesheddyainchedych
f18	2	8	aiincheolqshedchedychedchtshchy
f18	2	9	chedychedchedychtochytchedyqokyrc
f18	2	10	chedyolshchytotorrcchedycheolot
f18	2	11	shtidartorqokyorotaiinchedal
f18	2	12	daraiinchyorcheolralolchch
f18	2	13	rcarotraiincheychiinshedok
f18	2	14	tariinotchedldortlkrkchedy
f18	2	15	olqokchedaiinaiinamshrkchedychy
f18	2	16	aiinamtshlkchyqatarchedar
f18	2	17	lkchyeqaqokydarshedamtyti
f18	2	18	chedyeelhlkcheqalctichedyd
f18	2	19	qachedydarcheolshedaiinchedycheaiindi
f18	2	20	lhycheolqasheshdaiindichy
f18	2	21	chedyshteiinaiinkyychyainq
f18	2	22	tearshkyrkqotqldyrk
f18	2	23	shkyychechyiindykydyt
f18	2	24	tdiiindycheolarrhdytarlk
f18	2	25	iinkeamarkocheollkindyee
f18	2	26	kocheoltarlkcheelhlkqokchedy
f18	2	27	toolqaiindyqchedychedyainchedy
f18	2	28	cheolcheyaiinaineesheddyainchedych
f18	2	29	qdydyqtiinchedytotsh
f18	2	30	ainalshedqodysheotshchyok
f18	3	1	cheolqarshetortidychylk
f18	3	2	chedtordoktidyolchrcar
f18	3	3	chytiolchyortrkeaiinchey
f18	3	4	rcorrchedaldechshqook
f18	3	5	otrcheychchrkoklhshdor
f18	3	6	chedcheychshedoklhkodyokiin
f18	3	7	iinylhkodyokainarshched
f18	3	8	ychedychyelhotdarkqokol
f18	3	9	cheollhlkchecheolqoklcolamt
f18	3	10	qachedyycheolteshedshtytiche
f18	3	11	lktyshteshelckychedyddi
f18	3	12	lcshkyrkcheaiinqaraiinaiin
f18	3	13	aiinkykyyqotdiiinaiindiqok
f18	3	14	shshchqotalainqaldydy
f18	3	15	tdiqodykecheolcheainkody
f18	3	16	qoqochedtarolotiinkorhtar
f18	3	17	otcheiintochydyaiinchincheol
f18	3	18	lkaiindycheolrklkqokainlkchy
f18	3	19	qaincheollhlkqokchedychedychyche
f18	3	20	tdylkchykedorcheoltocheor
f18	3	21	dychedchetocheoletodarainchedy
f18	3	22	tchyoraintortorqokcheololcheol
f18	3	23	ttortorqokolcheolarchedrkdy
f18	3	24	darolqokchedycheolaraiinaldyl
f18	3	25	toraiinchedycheolaraiinchedcheylol
f18	3	26	aiinshotrchedalcheyrkchch
f18	3	27	rcholchiinshedoklhalko
f18	3	28	chedalolchokylhshalaiin
f18	3	29	olchiinshedkodordyokdydy
f18	3	30	qoptlkrkqalhlkqokytarshed
f18	4	1	cheoleqokytarshedshelcolamar
f18	4	2	qalhchedarlcaiinshtytiaiin
f18	4	3	lhlkdarcheolaiinshshtichedydi
f18	4	4	darcheolshelcdrkycheaiinaiin
f18	4	5	shelctichedydichyainrcaraiin
f18	4	6	lcaiinchedydchyainqaraiinqok
f18	4	7	qoplckkesheainkotqokal
f18	4	8	lcarkechedyainkorhqokkiar
f18	4	9	rsheqokkiarchininchchedy
f18	4	10	qokkishalddycheolqokarky
f18	4	11	alarchdrklkqokqopkyqok
f18	4	12	archedyqopkyqokkedorlkchiin
f18	4	13	chedykolkchiinqoktoshaindy
f18	4	14	koqokchdarqoktotorainotte
f18	4	15	chdarsheiinchqokyqaiindych
f18	4	16	qokcheqoktoqaolcheolteqlh
f18	4	17	qoktochqokyqokrrkchokqo
f18	4	18	totorqokyqarrkdyoklhche
f18	4	19	qqokoklhcheshedlhdokit
f18	4	20	qokrlhtarshedlhtarkiolot
f18	4	21	lhtarqochecheyaiinqchty
f18	4	22	kiolchtyiinainqatchy
f18	4	23	cheyaiinotainainchedychedchedarin
f18	4	24	ainrkiinainqokchylcalinin
f18	4	25	arlkkitorrkkochedydycheolok
f18	4	26	olaiinalolchedytordoalqal
f18	4	27	rkkoalqalshqokshetore
f18	4	28	qosheqokqacherhlhopqotor
f18	4	29	cheydiopqotorchedychedytetok
f18	4	30	qotdeshedyoriinaindortarokqok
f18	5	1	qokinchedychedydorqopkylcchedi
f18	5	2	chedyqokaindorchedykoqokoldish
f18	5	3	chedeoldishsheiinqychey
f18	5	4	koainqycheyiindyqopeey
f18	5	5	ainshyshiindyteeerty
f18	5	6	yshalcheykyarchchedyyiin
f18	5	7	shaincheyiinarchokytyshe
f18	5	8	ainotiindychoklhtyshar
f18	5	9	kyartyshardokishkyqot
f18	5	10	iinsheshkyqotdoalainqrk
f18	5	11	tqoyiinamarcheainkotar
f18	5	12	chedydidytarcheiincherhtoq
f18	5	13	amarrhtoqaiinainindyt
f18	5	14	tocheollkqdyqshedlhtain
f18	5	15	chyolaiinainshedqookchedydych
f18	5	16	dychedychedainottoshokdartor
f18	5	17	qdyshechedyoltchytitorol
f18	5	18	dychedyoltoktodarolchyor
f18	5	19	iinchdshtittoraiinorar
f18	5	20	sheamyoktilktorolshchy
f18	5	21	oklkchchyorarotrchched
f18	5	22	qoptoktaroldydyotchedyl
f18	5	23	ltarokoliinqokchedkoardor
f18	5	24	dyiinqokchedchedykodoryshq
f18	5	25	aiinchedykodorqyqcheychyqop
f18	5	26	chedykoainamysheeiinqopee
f18	5	27	koainshqshainaldyeer
f18	5	28	eealcheyqoprkychedyshqate
f18	5	29	qopeerlkytyqasheaiinsh
f18	5	30	chedyytyqaiinsheshkyrky
f18	6	1	teiinsheshkykyydoainq
f18	6	2	qottqoariindycheolarainko
f18	6	3	tqochedyydytarotchekorh
f18	6	4	iindytarotarcherhchytarlk
f18	6	5	tarkeolariinchecheolcheyqaiin
f18	6	6	keollchechekichyolaiinain
f18	6	7	cheiinchecheololcheyaiincheoldyq
f18	6	8	chyolcheyaiindycheolqokdyiin
f18	6	9	aiinaindydyshedqodyshechedych
f18	6	10	dycheolalshedokrchedamotol
f18	6	11	alqateoklshtordyde
f18	6	12	shetoramoleytiqokolaiin
f18	6	13	ropqotqokyshedyorteiinltar
f18	6	14	qotdeqokshedychedychedytydoroklc
f18	6	15	qokininchedyqokarainkychede
f18	6	16	iinaindorlcdechedyolchkoain
f18	6	17	lcchedeqokdilkkosheqy
f18	6	18	oldilkkoshsheyotalchey
f18	6	19	ainshsheyainotcheyterky
f18	6	20	alcheyiineekyaryyteiin
f18	6	21	iindytekychokshqoshear
f18	6	22	tyshyiinardokychcheqot
f18	6	23	shychedyshedokikytqotdo
f18	6	24	sheardokyshchqotshedyiinin
f18	6	25	dokiolshtotaliinqat
f18	6	26	olcheyaiintainrkychedychedar
f18	6	27	cheyaiinqotrkariincheddardy
f18	6	28	otainrkyainchedydarchyalin
f18	6	29	larlkchetoralcheykodycheol
f18	6	30	chekitorololrkdyqashedqo
f18	7	1	aindycheolqqookiintorchot
f18	7	2	dycheolalshedokrchedamotol
f18	7	3	alqateoklshtordyde
f18	7	4	okrlsheamtidchetilk
f18	7	5	shetoramoleytiqokolaiin
f18	7	6	oldeoklkdyolshorar
f18	7	7	chedyshedyortetyiintarchedyiin
